TrackerTBCaseSurveillanceImplementationGuide
=========================================

Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/GENYesNoUnknownVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/RRTGENSexVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/SusceptibleResistantIndeterminateVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBCSConfirmationMethodVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBCSDenotificationReasonsVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBCSResistanceClassificationVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBCSSiteOfDiseaseVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBCSTreatmentCategoryVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBCSTreatmentHistoryVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBCSTreatmentOutcomeVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBLABDSTResultVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBLABFinalCultureResultVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBLABLPASpecimenVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBLABMTBTestResultVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBLABSampleQualityVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBLABSampleStatusVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Warning - Unable to find ImplementationGuide.definition.resource.description for the resource ValueSet/TBLABSmearResultVS.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list. (INVARIANT)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 260 column 411 (STRUCTURE)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 260 column 426 (STRUCTURE)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 260 column 429 (STRUCTURE)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 260 column 420 (STRUCTURE)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 260 column 413 (STRUCTURE)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 260 column 429 (STRUCTURE)
Generic: line 0, col 0, Warning - The HTML fragment 'ip-statements.xhtml' is not included anywhere in the produced implementation guide (NOTFOUND)
/github/workspace/fsh-generated/resources/Questionnaire-TBCaseSurveillanceQuestionnaire.json: line 1, col 27630, Error - ValueSet.description: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBCaseSurveillanceQuestionnaire.json: line 1, col 27630, Error - ValueSet.date: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBCaseSurveillanceQuestionnaire.json: line 1, col 27738, Error - Constraint failed: ext-1: 'Must have either extensions or value[x], not both' (defined in http://hl7.org/fhir/StructureDefinition/Extension) (INVARIANT)
/github/workspace/fsh-generated/resources/Questionnaire-TBCaseSurveillanceQuestionnaire.json: line 1, col 27738, Error - The Extension 'http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-targetStructureMap' definition is for a simple extension, so it must contain a value (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBCaseSurveillanceQuestionnaire.json: line 1, col 27738, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablequestionnaire|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Questionnaire-TBCaseSurveillanceQuestionnaire.json: line 1, col 27738, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablequestionnaire|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 18843, Error - ValueSet.version: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 18843, Error - ValueSet.description: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 18843, Error - ValueSet.date: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 19434, Error - ValueSet.version: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 19434, Error - ValueSet.description: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 19434, Error - ValueSet.date: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 19542, Error - Constraint failed: ext-1: 'Must have either extensions or value[x], not both' (defined in http://hl7.org/fhir/StructureDefinition/Extension) (INVARIANT)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 19542, Error - The Extension 'http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-targetStructureMap' definition is for a simple extension, so it must contain a value (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 19542, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablequestionnaire|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Questionnaire-TBOutcomeQuestionnaire.json: line 1, col 19542, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablequestionnaire|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65278, Error - ValueSet.version: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65278, Error - ValueSet.description: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65278, Error - ValueSet.date: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65884, Error - ValueSet.version: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65884, Error - ValueSet.description: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65884, Error - ValueSet.date: minimum required = 1, but only found 0 (from http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablevalueset|1.0.0) (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65992, Error - Constraint failed: ext-1: 'Must have either extensions or value[x], not both' (defined in http://hl7.org/fhir/StructureDefinition/Extension) (INVARIANT)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65992, Error - The Extension 'http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnaire-targetStructureMap' definition is for a simple extension, so it must contain a value (STRUCTURE)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65992, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-shareablequestionnaire|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/github/workspace/fsh-generated/resources/Questionnaire-TBTreatmentQuestionnaire.json: line 1, col 65992, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/uv/crmi/StructureDefinition/crmi-publishablequestionnaire|1.0.0 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 1, col 50796, Error - Constraint failed: sdf-3: 'Each element definition in a snapshot must have a formal definition and cardinalities' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.historyOfPreviousTreatment' binds to the value set 'http://example.org/ValueSet/TBCSTreatmentHistoryVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.hivInfection' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.artStarted' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.undernourishment' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.secondLineDrugsReceivedPreviously' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.confirmationMethod' binds to the value set 'http://example.org/ValueSet/TBCSConfirmationMethodVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.siteOfDisease' binds to the value set 'http://example.org/ValueSet/TBCSSiteOfDiseaseVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.harmfulUseOfAlcohol' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.diabetes' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.smoking' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.historyOfPreviousTreatment' binds to the value set 'http://example.org/ValueSet/TBCSTreatmentHistoryVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.hivInfection' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.artStarted' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.undernourishment' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.secondLineDrugsReceivedPreviously' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.confirmationMethod' binds to the value set 'http://example.org/ValueSet/TBCSConfirmationMethodVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.siteOfDisease' binds to the value set 'http://example.org/ValueSet/TBCSSiteOfDiseaseVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.harmfulUseOfAlcohol' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.diabetes' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosisAndNotification.json: line 0, col 0, Warning - The definition for the element 'DiagnosisAndNotification.smoking' binds to the value set 'http://example.org/ValueSet/GENYesNoUnknownVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 1, col 295075, Error - Constraint failed: sdf-3: 'Each element definition in a snapshot must have a formal definition and cardinalities' (INVARIANT)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialIsoniazidCriticalConcentrationInhCc' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialRifampicinRif' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialEthambutolEmb' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialPyrazinamidePza' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialLevofloxacinLfx' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialMoxifloxacinCriticalConcentrationMfxCc' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialAmikacinAmk' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialMoxifloxacinClinicalBreakpointMfxCb' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialLinezolidLzd' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialClofazimineCfz' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialBedaquilineBdq' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialDelamanidDlm' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidInitialIsoniazidClinicalBreakpointInhCb' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.xpertMtbRifMtb' binds to the value set 'http://example.org/ValueSet/TBLABMTBTestResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.xpertMtbRifRif' binds to the value set 'http://example.org/ValueSet/SusceptibleResistantIndeterminateVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.solidCultureResult' binds to the value set 'http://example.org/ValueSet/TBLABFinalCultureResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.xpertMtbRifUltraMtb' binds to the value set 'http://example.org/ValueSet/TBLABMTBTestResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.xpertMtbRifUltraRif' binds to the value set 'http://example.org/ValueSet/SusceptibleResistantIndeterminateVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidCultureResult' binds to the value set 'http://example.org/ValueSet/TBLABFinalCultureResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialAmikacinAmk' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialBedaquilineBdq' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialClofazimineCfz' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialDelamanidDlm' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialEthambutolEmb' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialIsoniazidCriticalConcentrationInhCc' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialIsoniazidClinicalBreakpointInhCb' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialLevofloxacinLfx' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialLinezolidLzd' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialMoxifloxacinClinicalBreakpointMfxCb' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialMoxifloxacinCriticalConcentrationMfxCc' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialRifampicinRif' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
/github/workspace/fsh-generated/resources/StructureDefinition-DiagnosticLaboratoryResults.json: line 0, col 0, Warning - The definition for the element 'DiagnosticLaboratoryResults.liquidInitialPyrazinamidePza' binds to the value set 'http://example.org/ValueSet/TBLABDSTResultVS' which is experimental, but this structure is not labeled as experimental (BUSINESSRULE)
